board,architecture,quant_mode,case,model,setup,group,component,kind,symbol_count,flash_bytes,ram_bytes
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,336,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,159,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,169,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,20,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,34,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,126,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,7,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,148,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,3,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,11,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,566,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,23,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,54,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,8,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,272,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,86,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,63,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,55,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,55,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,40,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,31,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,43,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,74,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,44,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,40,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,35,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,81,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,63,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,58,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,75,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,32,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,75,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,85,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,8,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,50,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,22,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,194,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,144,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,5,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,91,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,558,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,74,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,55,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,60,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,60,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,29,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,53,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,41,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,32,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,94,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,18,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,20,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,51,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,25,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,170,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,15,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,27,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,86,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,125,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,113,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,111,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,16,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,54,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,42,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,56,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,241,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,34,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,125,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,127,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,200,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,146,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,60,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,123,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,16,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,20,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,19,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,8,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,16,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,4,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,4,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,356,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,68,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,356,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,68,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,20,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,134,134
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_fp32,unclassified,unattributed,residual,0,0,66
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,platform,library_code,code,862,54936,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unclassified,unknown,174,4974,48303
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,frontend,frontend_buffers,activation,4,0,9240
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,frontend,window_table,table,1,4096,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,frontend,mel_filterbank,table,4,4374,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,backbone_code,code,5,1276,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,platform,libc_core,code,70,5669,1541
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,platform,libm,code,4,792,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,platform,libc_printf,code,35,14854,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,A,weight,2,8192,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,selective_bc,activation,4,64,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,D,weight,2,512,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,conv,bias,2,512,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,conv,weight,2,512,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,selective_delta,activation,2,128,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,in_proj,weight,4,16384,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,activation_lut,lut,4,1024,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,layer_norm,weight,2,512,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,out_proj,weight,2,8192,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,instrumentation,reporting_printf,code,3,216,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,platform,libgcc,code,46,11160,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,dsp_library,cmsis_tables,table,3,9088,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,platform,startup,code,10,496,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,instrumentation,audio_ingest,code,2,120,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,frontend,frontend_code,code,3,296,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,dsp_library,cmsis_code,code,9,5562,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,head,threshold,weight,1,4,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,head,reference_data,weight,1,1024,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,head,score_normalization,weight,2,512,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,layer_descriptors,descriptor,1,240,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,head,scoring_code,code,1,208,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,instrumentation,harness_main,code,1,56,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,final_norm,weight,1,256,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,platform,hal,code,1,4,4
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,backbone,final_norm,quant_param,1,4,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,256,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,6,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,2,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,336,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,159,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,169,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,20,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,34,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,126,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,7,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,148,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,3,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,11,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,566,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,23,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,54,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,8,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,272,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,86,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,63,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,55,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,55,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,40,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,31,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,43,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,74,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,44,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,40,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,35,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,81,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,63,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,58,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,14,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,75,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,32,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,75,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,85,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,8,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,50,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,22,0
arduino-nano-rp2040-connect,selective,true_int8,case1,238a49a973a3,true_int8_h16_qab_knn16_int8,unclassified,unattributed,residual,0,194,0
