path,case_id,label,source,channel,sample_rate,n_samples,duration_s,n_channels,machine_type,cache_path,feature_config_hash,used_in
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010343_ToyCar_case4_normal_IND_ch1_0343.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010343_ToyCar_case4_normal_IND_ch1_0343.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010243_ToyCar_case2_normal_IND_ch1_0243.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010243_ToyCar_case2_normal_IND_ch1_0243.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010086_ToyCar_case2_normal_IND_ch1_0086.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010086_ToyCar_case2_normal_IND_ch1_0086.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010378_ToyCar_case3_normal_IND_ch1_0378.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010378_ToyCar_case3_normal_IND_ch1_0378.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010756_ToyCar_case4_normal_IND_ch1_0756.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010756_ToyCar_case4_normal_IND_ch1_0756.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011062_ToyCar_case2_normal_IND_ch1_1062.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011062_ToyCar_case2_normal_IND_ch1_1062.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010733_ToyCar_case4_normal_IND_ch1_0733.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010733_ToyCar_case4_normal_IND_ch1_0733.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011271_ToyCar_case3_normal_IND_ch1_1271.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011271_ToyCar_case3_normal_IND_ch1_1271.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011256_ToyCar_case4_normal_IND_ch1_1256.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011256_ToyCar_case4_normal_IND_ch1_1256.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010282_ToyCar_case2_normal_IND_ch1_0282.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010282_ToyCar_case2_normal_IND_ch1_0282.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010412_ToyCar_case4_normal_IND_ch1_0412.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010412_ToyCar_case4_normal_IND_ch1_0412.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010701_ToyCar_case3_normal_IND_ch1_0701.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010701_ToyCar_case3_normal_IND_ch1_0701.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010663_ToyCar_case2_normal_IND_ch1_0663.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010663_ToyCar_case2_normal_IND_ch1_0663.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010814_ToyCar_case2_normal_IND_ch1_0814.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010814_ToyCar_case2_normal_IND_ch1_0814.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011315_ToyCar_case3_normal_IND_ch1_1315.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011315_ToyCar_case3_normal_IND_ch1_1315.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010536_ToyCar_case3_normal_IND_ch1_0536.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010536_ToyCar_case3_normal_IND_ch1_0536.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010867_ToyCar_case4_normal_IND_ch1_0867.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010867_ToyCar_case4_normal_IND_ch1_0867.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010830_ToyCar_case2_normal_IND_ch1_0830.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010830_ToyCar_case2_normal_IND_ch1_0830.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010439_ToyCar_case3_normal_IND_ch1_0439.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010439_ToyCar_case3_normal_IND_ch1_0439.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011218_ToyCar_case3_normal_IND_ch1_1218.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011218_ToyCar_case3_normal_IND_ch1_1218.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010452_ToyCar_case2_normal_IND_ch1_0452.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010452_ToyCar_case2_normal_IND_ch1_0452.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010123_ToyCar_case3_normal_IND_ch1_0123.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010123_ToyCar_case3_normal_IND_ch1_0123.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010992_ToyCar_case3_normal_IND_ch1_0992.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010992_ToyCar_case3_normal_IND_ch1_0992.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011056_ToyCar_case2_normal_IND_ch1_1056.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011056_ToyCar_case2_normal_IND_ch1_1056.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010499_ToyCar_case2_normal_IND_ch1_0499.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010499_ToyCar_case2_normal_IND_ch1_0499.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010085_ToyCar_case3_normal_IND_ch1_0085.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010085_ToyCar_case3_normal_IND_ch1_0085.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010979_ToyCar_case4_normal_IND_ch1_0979.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010979_ToyCar_case4_normal_IND_ch1_0979.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010995_ToyCar_case2_normal_IND_ch1_0995.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010995_ToyCar_case2_normal_IND_ch1_0995.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010839_ToyCar_case4_normal_IND_ch1_0839.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010839_ToyCar_case4_normal_IND_ch1_0839.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010638_ToyCar_case2_normal_IND_ch1_0638.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010638_ToyCar_case2_normal_IND_ch1_0638.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010612_ToyCar_case4_normal_IND_ch1_0612.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010612_ToyCar_case4_normal_IND_ch1_0612.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010768_ToyCar_case2_normal_IND_ch1_0768.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010768_ToyCar_case2_normal_IND_ch1_0768.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010220_ToyCar_case2_normal_IND_ch1_0220.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010220_ToyCar_case2_normal_IND_ch1_0220.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011138_ToyCar_case4_normal_IND_ch1_1138.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011138_ToyCar_case4_normal_IND_ch1_1138.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010278_ToyCar_case3_normal_IND_ch1_0278.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010278_ToyCar_case3_normal_IND_ch1_0278.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011266_ToyCar_case3_normal_IND_ch1_1266.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011266_ToyCar_case3_normal_IND_ch1_1266.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011333_ToyCar_case3_normal_IND_ch1_1333.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011333_ToyCar_case3_normal_IND_ch1_1333.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010809_ToyCar_case2_normal_IND_ch1_0809.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010809_ToyCar_case2_normal_IND_ch1_0809.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010877_ToyCar_case2_normal_IND_ch1_0877.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010877_ToyCar_case2_normal_IND_ch1_0877.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010047_ToyCar_case3_normal_IND_ch1_0047.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010047_ToyCar_case3_normal_IND_ch1_0047.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010618_ToyCar_case2_normal_IND_ch1_0618.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010618_ToyCar_case2_normal_IND_ch1_0618.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011188_ToyCar_case2_normal_IND_ch1_1188.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011188_ToyCar_case2_normal_IND_ch1_1188.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010098_ToyCar_case3_normal_IND_ch1_0098.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010098_ToyCar_case3_normal_IND_ch1_0098.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010116_ToyCar_case3_normal_IND_ch1_0116.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010116_ToyCar_case3_normal_IND_ch1_0116.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011263_ToyCar_case3_normal_IND_ch1_1263.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011263_ToyCar_case3_normal_IND_ch1_1263.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010555_ToyCar_case2_normal_IND_ch1_0555.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010555_ToyCar_case2_normal_IND_ch1_0555.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011216_ToyCar_case2_normal_IND_ch1_1216.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011216_ToyCar_case2_normal_IND_ch1_1216.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010615_ToyCar_case3_normal_IND_ch1_0615.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010615_ToyCar_case3_normal_IND_ch1_0615.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010576_ToyCar_case2_normal_IND_ch1_0576.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010576_ToyCar_case2_normal_IND_ch1_0576.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010117_ToyCar_case4_normal_IND_ch1_0117.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010117_ToyCar_case4_normal_IND_ch1_0117.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010996_ToyCar_case3_normal_IND_ch1_0996.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010996_ToyCar_case3_normal_IND_ch1_0996.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010309_ToyCar_case3_normal_IND_ch1_0309.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010309_ToyCar_case3_normal_IND_ch1_0309.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011221_ToyCar_case4_normal_IND_ch1_1221.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011221_ToyCar_case4_normal_IND_ch1_1221.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010821_ToyCar_case4_normal_IND_ch1_0821.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010821_ToyCar_case4_normal_IND_ch1_0821.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010321_ToyCar_case4_normal_IND_ch1_0321.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010321_ToyCar_case4_normal_IND_ch1_0321.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300011269_ToyCar_case3_normal_IND_ch1_1269.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300011269_ToyCar_case3_normal_IND_ch1_1269.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010511_ToyCar_case3_normal_IND_ch1_0511.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010511_ToyCar_case3_normal_IND_ch1_0511.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010023_ToyCar_case3_normal_IND_ch1_0023.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010023_ToyCar_case3_normal_IND_ch1_0023.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011020_ToyCar_case2_normal_IND_ch1_1020.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011020_ToyCar_case2_normal_IND_ch1_1020.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010170_ToyCar_case2_normal_IND_ch1_0170.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010170_ToyCar_case2_normal_IND_ch1_0170.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010227_ToyCar_case4_normal_IND_ch1_0227.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010227_ToyCar_case4_normal_IND_ch1_0227.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011240_ToyCar_case2_normal_IND_ch1_1240.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011240_ToyCar_case2_normal_IND_ch1_1240.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200011004_ToyCar_case2_normal_IND_ch1_1004.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200011004_ToyCar_case2_normal_IND_ch1_1004.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011011_ToyCar_case4_normal_IND_ch1_1011.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011011_ToyCar_case4_normal_IND_ch1_1011.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400011234_ToyCar_case4_normal_IND_ch1_1234.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400011234_ToyCar_case4_normal_IND_ch1_1234.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010368_ToyCar_case2_normal_IND_ch1_0368.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010368_ToyCar_case2_normal_IND_ch1_0368.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010494_ToyCar_case4_normal_IND_ch1_0494.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010494_ToyCar_case4_normal_IND_ch1_0494.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case3/NormalSound_IND/1300010916_ToyCar_case3_normal_IND_ch1_0916.wav,3,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1300010916_ToyCar_case3_normal_IND_ch1_0916.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010458_ToyCar_case4_normal_IND_ch1_0458.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010458_ToyCar_case4_normal_IND_ch1_0458.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010929_ToyCar_case2_normal_IND_ch1_0929.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010929_ToyCar_case2_normal_IND_ch1_0929.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case2/NormalSound_IND/1200010148_ToyCar_case2_normal_IND_ch1_0148.wav,2,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1200010148_ToyCar_case2_normal_IND_ch1_0148.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010023_ToyCar_case4_normal_IND_ch1_0023.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010023_ToyCar_case4_normal_IND_ch1_0023.npy,f55a011a8ef1,validation_normal
/mnt/d/Tudor/Master/Disertatie/ToyCar-ToyADMOS-DS/case4/NormalSound_IND/1400010564_ToyCar_case4_normal_IND_ch1_0564.wav,4,normal,IND,ch1,48000,528000,11.0,1,ToyCar,/home/y/projects/ssm-mcu-asd-ind/cache/f55a011a8ef1/1400010564_ToyCar_case4_normal_IND_ch1_0564.npy,f55a011a8ef1,validation_normal
