"board","case","model","setup","region","used_bytes","region_bytes","percent_used"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_euclidean_fp32","FLASH","76300","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qab_knn16_fp32","FLASH","80196","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_euclidean_fp32","FLASH","77596","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_actboundaries_qabar_knn16_fp32","FLASH","81484","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_euclidean_fp32","FLASH","76076","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qab_knn16_fp32","FLASH","79972","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_euclidean_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_euclidean_fp32","FLASH","77372","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_knn16_fp32","DTCM","11528","65536","17.59"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","238a49a973a3","w_all_pertensor_qabar_knn16_fp32","FLASH","81260","134217728","0.06"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_euclidean_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_euclidean_fp32","FLASH","260772","134217728","0.19"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_knn16_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","full_fp32_knn16_fp32","FLASH","264660","134217728","0.2"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_fp32","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_fp32","FLASH","109900","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_int8","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_euclidean_int8","FLASH","109820","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_fp32","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_fp32","FLASH","113796","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_int8","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qab_knn16_int8","FLASH","110812","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_fp32","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_fp32","FLASH","105404","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_int8","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_euclidean_int8","FLASH","105324","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_fp32","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_fp32","FLASH","109300","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_int8","DTCM","6664","65536","10.17"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h16_qabar_knn16_int8","FLASH","106316","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_fp32","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_fp32","FLASH","109900","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_int8","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_euclidean_int8","FLASH","109812","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_fp32","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_fp32","FLASH","113788","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_int8","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qab_knn16_int8","FLASH","110804","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_fp32","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_fp32","FLASH","105404","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_int8","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_euclidean_int8","FLASH","105316","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_fp32","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_fp32","FLASH","109292","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_int8","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_int8","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_int8","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_int8","DTCM","4616","65536","7.04"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_int8","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_int8","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","true_int8_h8_qabar_knn16_int8","FLASH","106308","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_euclidean_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_euclidean_fp32","FLASH","106100","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_knn16_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qab_knn16_fp32","FLASH","109996","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_euclidean_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_euclidean_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_euclidean_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_euclidean_fp32","FLASH","108308","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_knn16_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_knn16_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_knn16_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_knn16_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_knn16_fp32","SRAMAHB","0","32768","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_knn16_fp32","BKPSRAM","0","4096","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_perchannel_qabar_knn16_fp32","FLASH","112196","134217728","0.08"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_euclidean_fp32","RAM","12764","465920","2.74"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_euclidean_fp32","RAM_NONCACHEABLEBUFFER","0","1024","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_euclidean_fp32","ITCM","0","65536","0"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_euclidean_fp32","DTCM","13064","65536","19.93"
"stm32-nucleo-h7s3l8","case1","b77482e85dc3","w_all_pertensor_actboundaries_qab_euclidean_fp32","SRAMAHB","0","32768","0"
